message_uid,conversation_id,candidate_cluster,customer_text,weak_intent,weak_margin,weak_dist_best,silver_accept
1864235::cust0::1864235,1864235,2,Update: Plane is now delayed 3 hours. Cooooooool. Thanks [MENTION],flight_delay,0.016,0.599,True
1864241::cust0::1864241,1864241,2,[MENTION] sitting in ackron waiting for 5563. No plane in sight. No attendants in sight. Where is the plane?,flight_delay,0.0162,0.6077,True
1864241::cust1::1864240,1864241,11,[MENTION] Thanks for your response but there’s still no plane. Fingers crossed! [MENTION] There’s the plane! Thanks,flight_status_inquiry,0.0255,0.5362,True
1864525::cust0::1864525,1864525,1,Feeling #sad made 3 calls to [MENTION] trying to change my flight back home wasn’t able to 😓 #getElsahome #AmericanAirlines,missed_connection_rebooking,0.0275,0.6991,True
1864660::cust0::1864660,1864660,5,Wow! The Captain on [MENTION] flight 632 has come up to the gate to give details on our delay! Professional and friendly!! #awesome,flight_delay,0.0148,0.6817,True
1864686::cust0::1864686,1864686,2,"Sitting on the tarmac for 30 min after a 2 min repair, but no one in mgmt. to sign a log book. Flight eventually cancelled. [MENTION]",flight_cancellation,0.0321,0.6979,True
1864691::cust0::1864691,1864691,11,"[MENTION] if you all could invest in the customer service call back feature like other airlines have had for years, we wld appreciate it,",positive_feedback_praise,0.0017,0.646,False
1864704::cust0::1864704,1864704,10,[MENTION] you guys lost my luggage . I need a solution asap,baggage_delayed_lost,0.0983,0.5183,True
1864950::cust0::1864950,1864950,11,"All my air miles are gone. All 90,000 of them. I'm SICKENED by it. REALLY [MENTION] ???",general_dissatisfaction_venting,0.0176,0.748,True
1864950::cust1::1864949,1864950,7,[MENTION] I've got to PAY $650 to reactivate?? Oh NO WAY. #RIPOFF,refund_request,0.0056,0.7489,True
1865131::cust0::1865131,1865131,2,"[MENTION] schedule change for a flight in Feb moved flight to 7AM. Called cust. svc, moved onto next flight. Thanks for accommodating! 👍",missed_connection_rebooking,0.0027,0.6172,False
1865443::cust0::1865443,1865443,6,"So looks like opting for #BasicEconomy on [MENTION] ensures the middle seat, in the last row, w/ an oversized backpack. #springforEconomy",seat_assignment_change,0.0013,0.7706,False
1865447::cust0::1865447,1865447,7,Why is the process of adding my mileage more of a hassle than an ease?! Please advise [MENTION] .,change_fee_dispute,0.008,0.8606,True
1865479::cust0::1865479,1865479,7,"I really wish [MENTION] flew to Reykjavik. The only OW routing is ridiculous, 17+ hours in layovers. And it's super expensive.",missed_connection_rebooking,0.0137,0.8172,True
1865479::cust1::1865478,1865479,5,[MENTION] You all know I love flying AY 😂! But I think flying clear across Europe is a bit extreme.,general_dissatisfaction_venting,0.0063,0.7331,True
1865479::cust2::1865481,1865479,2,"[MENTION] Yep, but that has the 17 hour layover I started this thread complaining about 😉 I know you can't magic a new route, so no worries!",missed_connection_rebooking,0.0302,0.5374,True
1865479::cust3::1865483,1865479,5,[MENTION] I'd love to be on this first flight. 🤩 [URL],flight_status_inquiry,0.0028,0.5934,False
1865525::cust0::1865525,1865525,2,"Sched arr 10:12a, land 9:27, plane opens 10:21 [MENTION] #goingforgreat",flight_delay,0.0388,0.705,True
1865525::cust1::1865524,1865525,1,[MENTION] [MENTION] When I fly it's more than 75% of the time that I wait for a gate at LAX. That's just total disregard for your customers,forced_gate_check_complaint,0.0163,0.6017,True
1865701::cust0::1865701,1865701,5,Update 3/3 [MENTION] We were originally sitting together on both flights. #greatcustomerservice #iambeingsarcastic #getyourshittogether,seat_assignment_change,0.0348,0.6596,True
1865701::cust1::1865700,1865701,6,[MENTION] [MENTION] over the phone your reps tried to charge us on two occasions to sit together. My wife logged in and was able to pick the seats,seat_assignment_change,0.0607,0.6411,True
1865969::cust0::1865969,1865969,0,I'm the person who will tell anyone who listen about my traveling woes today. 🙄🙄😩😩 thanks a lot [MENTION],general_dissatisfaction_venting,0.0092,0.7011,True
1866367::cust0::1866367,1866367,5,[MENTION] maybe one day you can make a big and y’all only flight. I’m a first class individual on an economy class budget. 😊👍🏻😊,flight_status_inquiry,0.006,0.6711,True
1866377::cust0::1866377,1866377,11,What kind of international flight doesn't offer WiFi these days .... ? [MENTION] get your shit together.,flight_status_inquiry,0.0143,0.7345,True
1866489::cust0::1866489,1866489,3,"Dear [MENTION] , you guys have ruined my day. I’m disappointed in all of you. I hope you get stuck hanging out with [MENTION] forever. [URL]",general_dissatisfaction_venting,0.0212,0.6062,True
1866489::cust1::1866488,1866489,3,[MENTION] [MENTION] I'm not.,other_non_actionable,0.0146,0.7546,True
1866489::cust2::1866490,1866489,3,[MENTION] [MENTION] [MENTION] 😂😂😂,other_acknowledgement_thanks,0.035,0.4989,True
1866631::cust0::1866631,1866631,11,"[MENTION] any other reported issues w/ mobile boarding passes not updating? Mine still leading me to C20, when gate is A39, DFW, AA1271",flight_status_inquiry,0.0256,0.6992,True
1866631::cust1::1866630,1866631,9,"[MENTION] Mobile BP worked at the gate, despite multiple refreshes, delete old BP, reboot iPhone, still won't update. At least I got in some jogging",service_failure_complaint,0.0514,0.7442,True
1866638::cust0::1866638,1866638,0,[MENTION] Hi. I'd like to add my AA number to a BA booking. Can you help?,flight_status_inquiry,0.006,0.8113,True
1866649::cust0::1866649,1866649,9,"Done with [MENTION] as maintenance, delays and poor service are becoming the norm.",service_failure_complaint,0.0258,0.6395,True
1866649::cust1::1866648,1866649,2,"[MENTION] So is your valued loyal customer’s time and money. [MENTION] If your Captain can make up a 3 hour delay on a 1 hour flight, drinks are on me.",missed_connection_rebooking,0.0127,0.6276,True
1867228::cust0::1867228,1867228,5,Flown [MENTION] for years &amp; never saw a pilot do welcome announcement standing at the front of the cabin until today. Nice touch. #AA6044,positive_feedback_praise,0.0011,0.7479,False
1867365::cust0::1867365,1867365,0,[MENTION] - shout out to Melanie on 1838 PVD-CLT. Knew my name and provided quality hospitality!!!!! Kudos to her!,positive_feedback_praise,0.0612,0.6173,True
1867370::cust0::1867370,1867370,5,"Weeks like this make me so unbelievably grateful that I choose to stay loyal to [MENTION] . Wild ride of a tweet thread to follow: /1 [MENTION] Headache and stress she saved me: priceless. To #frequentfliers, loyalty still means something, and I'll continue to #flyamerican #thankyou",positive_feedback_praise,0.0504,0.6175,True
1867409::cust0::1867409,1867409,11,"[MENTION] I would like the JFK-STI route, can be permanent. We need more quality flight options.",flight_status_inquiry,0.0053,0.7646,False
1867479::cust0::1867479,1867479,10,"[MENTION] can I please get some assistance, you guys sent my luggage to Florida when my destination was Busan, Korea. 😒",baggage_delayed_lost,0.0485,0.5763,True
1867481::cust0::1867481,1867481,0,[MENTION] Thankyou Janice at the Admirals Club in MCO for the hospitality and friendly smile on a very early day #AATeam,positive_feedback_praise,0.056,0.6621,True
1867758::cust0::1867758,1867758,7,. [MENTION] so you now charge an additional fee to use over head storage but then run out of room in the first three boarding groups????,change_fee_dispute,0.0032,0.7776,False
1867758::cust1::1867757,1867758,6,"[MENTION] I paid extra NOT to be in group 9 but y'all ""ran out"" of overhead space after group 3 so I paid money for overhead space I didn't get",forced_gate_check_complaint,0.002,0.6803,False
1867912::cust0::1867912,1867912,6,3/3: [MENTION] has to be the only airline charging for people on the same reservation to sit together #unreal #subpar,change_fee_dispute,0.0447,0.6834,True
1867987::cust0::1867987,1867987,1,"[MENTION] Extremely upset. There 15 mins before flight leaves, pass shows delayed, door closed and rude worker ""to bad, door closed"". Bad",flight_cancellation,0.0319,0.5652,True
1868021::cust0::1868021,1868021,10,"[MENTION] PLEASE find my delayed luggage!! #claim dfwaa02349525, It's a full time job trying to follow up!",baggage_delayed_lost,0.0377,0.5511,True
1868202::cust0::1868202,1868202,1,[MENTION] [MENTION] [MENTION] [MENTION] The million dollar question. [MENTION] and [MENTION] had so many problems with their planes. I’m currently sitting in [MENTION] .,general_dissatisfaction_venting,0.0295,0.5908,True
1868212::cust0::1868212,1868212,5,". [MENTION] ""We have 90 souls on board."" What is this? The Flying Dutchman!?",flight_status_inquiry,0.0021,0.7922,False
1868306::cust0::1868306,1868306,5,[MENTION] your flight crew and especially the flight attendants on AA1775 were fantastic! Great attitude and service. Well done!,positive_feedback_praise,0.0722,0.5536,True
1868445::cust0::1868445,1868445,11,Hey [MENTION] - put plugs on all your planes! This is crazy. Everyone else has updated by now...,flight_status_inquiry,0.0201,0.6762,True
1868445::cust1::1868444,1868445,8,[MENTION] Yay! And tha is for replying. It’s much appreciated,other_acknowledgement_thanks,0.1547,0.4324,True
1868524::cust0::1868524,1868524,5,Thanks [MENTION] customer service for reminding me why I always fly [MENTION] [MENTION] &amp; [MENTION] #TakeNotes #NoHiddenFees,general_dissatisfaction_venting,0.0136,0.5685,True
1868552::cust0::1868552,1868552,3,[MENTION] this is unacceptable and rather embarrassing #nevergain #nofairlines #worstservice,staff_conduct_complaint,0.0056,0.7005,True
1868586::cust0::1868586,1868586,4,No outlets? That’s so American [MENTION] [URL],service_failure_complaint,0.0002,0.8284,False
1868586::cust1::1868584,1868586,10,[MENTION] Yo can you guys like find my bag? [MENTION] It’s been over 24hrs and no one has contacted me or has the status changed what gives? I can leave Lima without my bag,baggage_delayed_lost,0.0741,0.538,True
1868721::cust0::1868721,1868721,10,"[MENTION] every single time we land in SAN, baggage takes forever. Why can [MENTION] get them out in 20 or less and you can’t? Please fix this!!",baggage_delayed_lost,0.0181,0.5734,True
1868721::cust1::1868720,1868721,10,[MENTION] Landed 30 minutes ago. Still no bags. This is ridiculous. [MENTION] Tons of super happy customers who landed 35 minutes ago and still no bags. Get your shit together. [URL] [MENTION] Oh look at that. They were all at the tying carousel and no one told us. You guys suck. [URL] [MENTION] [MENTION] this is on you too.,baggage_delayed_lost,0.0095,0.5435,True
1868721::cust2::1868715,1868721,9,[MENTION] Your canned responses are more frustrating than the situation. They were sitting on the wrong carousel piled up and no one felt the need to tell us.,service_failure_complaint,0.0135,0.7364,True
1868723::cust0::1868723,1868723,10,[MENTION] been waiting 45 mins for our bags at baggage claim.... what is going on,baggage_delayed_lost,0.0286,0.6101,True
1868946::cust0::1868946,1868946,7,[MENTION] Charged our credit card twice for premium economy upgrade at check in - no upgrade given. Now mech delayed - able to help fix?,seat_upgrade_request,0.0268,0.6609,True
1868958::cust0::1868958,1868958,10,[MENTION] WAIT. Now they're telling me that my baggage is downstairs but it's going to take 4 hours to bring it up to me. ARE YOU SERIOUS,baggage_delayed_lost,0.0135,0.5964,True
1868985::cust0::1868985,1868985,3,Please [MENTION] &amp; [MENTION] - Can we TAKE OFF already and get back to [MENTION] ? We have been #patient for an hour ➕ #FridaynoFlyday,flight_delay,0.0142,0.651,True
1869211::cust0::1869211,1869211,9,[MENTION] deeply grateful to your customer service person who re-scheduled me Home and got the fee waived. Thank you! #Family emergency,positive_feedback_praise,0.0209,0.662,True
1869259::cust0::1869259,1869259,0,"[MENTION] I signed up for [MENTION] back in May under 25k miles promo, have not received the miles. And know one from DTV will help 🤷🏽‍♂️",positive_feedback_praise,0.0094,0.6138,True
1869259::cust1::1869258,1869259,8,"[MENTION] Thank you for your response, I will reach out right now.",other_acknowledgement_thanks,0.0988,0.5135,True
1869534::cust0::1869534,1869534,9,"[MENTION] Is it true that, as an ExecPlat, I can't have an actual phone conversation with anyone in your customer relations dept?",service_failure_complaint,0.0223,0.6882,True
1869721::cust0::1869721,1869721,6,"I'm in row 6, but my bag is above row 25. This must be what separation anxiety feels like. [MENTION] [MENTION] #goinghome",forced_gate_check_complaint,0.0313,0.7624,True
1870275::cust0::1870275,1870275,11,Usually [MENTION] invites U.S. military members traveling on orders to board aircraft 1st. No longer I guess 😐#firstTofight #lastToflight,missed_connection_rebooking,0.0016,0.7215,False
1870426::cust0::1870426,1870426,3,[MENTION] I don't care about fucken status. If I'm #2 on stand by then I'm number 2. Don't push me down to #8. #DontFlyAmericanAirlines,general_dissatisfaction_venting,0.0004,0.7339,False
1870539::cust0::1870539,1870539,11,[MENTION] what’s it take to get an on time flight out of STL to DFW? #threetripsinarow,missed_connection_rebooking,0.0083,0.6452,True
