message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,conversation_context,proposed_intent,confidence,competing_label,needs_review,secondary_issue_note,evidence_rationale,hard_negative_pair,language,candidate_intent,ambiguous,centroid_margin,nearest_other_intent
1790711::cust0::1790711,1790711,6,central,[MENTION] plenty of room on my flight for my bag. Cabin crew and front desk not on the same page. Thanks so much for the inconvenience,"CUSTOMER: [MENTION] plenty of room on my flight for my bag. Cabin crew and front desk not on the same page. Thanks so much for the inconvenience
AGENT: [MENTION] Our agents anticipate the overhead space will fill on full flights and request to gate check your bag to avoid delays in boarding.",baggage_delayed_lost,medium,service_failure_complaint,True,,"Customer mentions room for bag but issues with cabin crew and front desk not being on the same page, indicating a service failure related to baggage handling.","flight_status_inquiry, seat_assignment_change",en,Seating,True,-0.0096,seat_assignment_change
1790965::cust1::1790964,1790965,3,boundary,[MENTION] Awesome ... THANX! :-),"CUSTOMER: [MENTION] chance can VIP lounge my mom - she's at CTL for 4957 rain change 9 hours - great spirits in her 80s - could use a surprise! :-)
AGENT: [MENTION] We're glad to see your mom is a great traveler. She's welcome to check for a day pass at the Admirals Club. There's a small charge for one.
CUSTOMER: [MENTION] Awesome ... THANX! :-)",positive_feedback_praise,high,,True,,Customer expresses gratitude and positive sentiment without any specific request.,flight_delay,en,No Feedback,True,0.0035,other_non_actionable
1796487::cust1::1796486,1796487,11,central,[MENTION] Im in a pickle! I cannot take my flight tomorrow! I don't need a refund -just a credit so that I can fly you again. :),"CUSTOMER: I'm dusting this thing off! [MENTION] , Does anyone at your company have the power to help me? I'm trying to love you but make it hard!
AGENT: [MENTION] What's going on? We're here for you!
CUSTOMER: [MENTION] Im in a pickle! I cannot take my flight tomorrow! I don't need a refund -just a credit so that I can fly you again. :)
AGENT: [MENTION] Let's meet in DMs with your record locator, we'll take a peek.",refund_request,high,,True,,"Customer requests a credit for a future flight, not a refund.",flight_cancellation,en,Flight Cancellation,True,0.0113,missed_connection_rebooking
1817289::cust0::1817289,1817289,2,random,"Wow [MENTION] , this is not right, 8:30 hrs delayed at Holguín Airport today. We will be arriving tomorrow to our destiny. [URL]","CUSTOMER: Wow [MENTION] , this is not right, 8:30 hrs delayed at Holguín Airport today. We will be arriving tomorrow to our destiny. [URL]
AGENT: [MENTION] We know waiting can be frustrating. We're very sorry for the extra travel time.
CUSTOMER: [MENTION] It is very frustrating. One, maybe two hours that's close to ok, but 8:30hrs, that's just too much for a 1:30 flight.
AGENT: [MENTION] We hear you. We'll do all possible to shorten the delay.
CUSTOMER: [MENTION] Thank you.I know AA takes customer satisfaction very seriously.I trust you will do something to compensate your passengers from this flight.
AGENT: [MENTION] Please DM us after you arrive, we'll take a look into your request.",flight_delay,high,,True,,"Customer reports a significant delay of 8:30 hours at the airport, which is a clear case of flight delay.",,es,Flight Delay,True,0.0862,missed_connection_rebooking
1841796::cust1::1841797,1841796,3,central,[MENTION] [MENTION] Uh oh woah,"CUSTOMER: [MENTION] [URL] #unhappyAAcustomer #NoCustomerService #unacceptableAA #AmericanAirlines
AGENT: [MENTION] We always want your travel with us to go well and we're so sorry to hear about this. We'll be reaching out to you shortly via DM.
CUSTOMER: [MENTION] [MENTION] Uh oh woah
CUSTOMER: [MENTION] [MENTION] Yep #StillNoReply #unacceptableAA
AGENT: [MENTION] We're sorry you're not satisfied with the response you received from Customer Relations. In these matters, they have the final decision.",general_dissatisfaction_venting,high,,True,,The customer is expressing dissatisfaction and venting about the lack of response from American Airlines.,flight_delay,en,No Feedback,True,-0.1214,other_non_actionable
1846750::cust0::1846750,1846750,2,central,[MENTION] with 24 hour knowledge the plane for #2375 was 3 hours delayed you might reposition planes to get back on schedule if you cared,"CUSTOMER: [MENTION] with 24 hour knowledge the plane for #2375 was 3 hours delayed you might reposition planes to get back on schedule if you cared
AGENT: [MENTION] We have a great team that works on all available options when we have unexpected delays. Our team is on it and working as quickly as we can.
CUSTOMER: [MENTION] 20 hours to late. So instead inconvenience 500 paying passengers. Have 50 miss connections remember when customer service mattered???
AGENT: [MENTION] It still matters a great deal to us. We're so sorry that you feel otherwise.
CUSTOMER: [MENTION] Customers stopped being a priority when US Air bought you. Miss the old management from years ago [MENTION] Thank you for the broken plane. #2375 guess repairs are only good for 23 hours",flight_delay,high,,True,,Customer is complaining about a flight delay and suggesting repositioning planes to get back on schedule.,,en,Flight Delay,True,0.0784,missed_connection_rebooking
1856590::cust0::1856590,1856590,1,cross_cluster,I’ve had American Airlines app on my phone for my flight for about 45 seconds and it froze twice Hope your planes are better [MENTION],"CUSTOMER: I’ve had American Airlines app on my phone for my flight for about 45 seconds and it froze twice Hope your planes are better [MENTION]
AGENT: [MENTION] We're sorry to hear the app isn't working for you this morning. Having travel info at your fingertips is very important, we understand.",service_failure_complaint,high,,True,,"Customer complains about the app freezing, which is an operational failure.",flight_delay,en,Negative Feedback,True,-0.0059,flight_delay
185728::cust1::185726,185728,0,random,[MENTION] Glad I scheduled that 1pm meeting.... [URL],"CUSTOMER: Fly to OKC in weather on [MENTION] , no issues. Fly back on [MENTION] 1 day later in weather...still on tarmac and nxt flight delayed
AGENT: [MENTION] We'll get things back on track and do our best to make up the time in the skies!
CUSTOMER: [MENTION] Glad I scheduled that 1pm meeting.... [URL]
AGENT: [MENTION] We're sorry for the delay this morning, Dustin. It looks like the aircraft had a previous maintenance delay.
CUSTOMER: [MENTION] [MENTION] Delayed 2 hours DFW going to Houston on Monday and had to switch flights to get back to DFW yesterday after 3.5 hr delay. Not good AA!",flight_delay,high,flight_status_inquiry,True,flight_status_inquiry,"Customer is inquiring about flight delays and tarmac time, which is the primary next-step action.",delay_vs_status,en,General Query,True,-0.0225,positive_feedback_praise
1880872::cust1::1880871,1880872,8,non_actionable,[MENTION] I replied.,"CUSTOMER: [MENTION] refusing to modify my flight when I fly 3x a week with you guys. I want a refund.
AGENT: [MENTION] What's up, Marlin? Feel free to send us a DM including your record locator and details of what you need, we'll be happy to take a look.
CUSTOMER: [MENTION] I replied.",refund_request,high,change_fee_dispute,True,change_fee_dispute,"Customer explicitly states they want a refund, which is the primary next-step action.",refund_vs_dispute,en,No Feedback,True,-0.0937,other_non_actionable
1882959::cust0::1882959,1882959,2,boundary,[MENTION] I booked Etihad flight with AA miles 2 days ago. Why would it take 7 days to be ticketed?! #frustrated,"CUSTOMER: [MENTION] I booked Etihad flight with AA miles 2 days ago. Why would it take 7 days to be ticketed?! #frustrated
AGENT: [MENTION] It can take a extra time when other airlines are involved as it goes through extra checks. Please DM the locator and we'll take a look.",other_non_actionable,high,,True,,"Customer is expressing frustration about a delayed ticketing process, but there is no specific request or issue.",,en,Flight Delay,True,-0.1479,change_fee_dispute
1932508::cust0::1932508,1932508,1,central,[MENTION] I keep having bad experiences flying with you. I reached out to customer service and nothing has been done. Very frustrating 😡,"CUSTOMER: [MENTION] I keep having bad experiences flying with you. I reached out to customer service and nothing has been done. Very frustrating 😡
AGENT: [MENTION] We want to turn things around, Carly. Please send us a DM with your Customer Relations reference number, beginning with a 1-, and more info.",general_dissatisfaction_venting,high,other_non_actionable,True,other_non_actionable,Customer is venting about repeated bad experiences without a specific request or issue.,venting_vs_nonactionable,en,Negative Feedback,True,0.0539,staff_conduct_complaint
1940832::cust11::1940829,1940832,10,random,[MENTION] [MENTION] It's the [MENTION] way. Still haven't got my bag refund either.,"CUSTOMER: Don't ever use [MENTION] four cancellations and now Philly instead of JFK! [URL]
CUSTOMER: [MENTION] [MENTION] do they give you cash for the cab ride?
CUSTOMER: [MENTION] [MENTION] I don't think so since they don't give you lune for the fucking
AGENT: [MENTION] You never have to accept rebooking to another city, we'll be happy to put you on the next open flight to JFK. Please DM your locator.
CUSTOMER: [MENTION] How about a refund or hotel for the night???? [MENTION] Been here since 9am champ
CUSTOMER: [MENTION] [MENTION] I travel for business a lot I’d use delta
CUSTOMER: [MENTION] [MENTION] Coulda woulda shoulda at this point
CUSTOMER: [MENTION] [MENTION] they getting you a hotel?
CUSTOMER: [MENTION] [MENTION] Nope blaming the weather meanwhile Air Canada took care of their customers. Ditto Delta.
CUSTOMER: [MENTION] [MENTION] they suck
CUSTOMER: [MENTION] [MENTION] No refund issued for my bag yet either
CUSTOMER: [MENTION] [MENTION] that’s just incompetence
CUSTOMER: [MENT",refund_request,high,baggage_delayed_lost,True,baggage_delayed_lost,"Customer is requesting a refund or hotel for the night due to baggage issues, which is the primary next-step action.",refund_vs_bag,en,Baggage,True,0.081,baggage_delayed_lost
1966469::cust0::1966469,1966469,10,boundary,Thanks for putting me (Gold) in the wrong boarding group [MENTION] ! Almost had to check in my bag &amp; now It’s all the way in the last row.,"CUSTOMER: Thanks for putting me (Gold) in the wrong boarding group [MENTION] ! Almost had to check in my bag &amp; now It’s all the way in the last row.
AGENT: [MENTION] Our Gold's are listed in Group 4, Jameson, what was listed on your boarding pass?
CUSTOMER: [MENTION] 6.
AGENT: [MENTION] Please follow and DM your record locator and we'll make sure your Gold number is listed on your reservation.",seat_assignment_change,high,flight_status_inquiry,True,flight_status_inquiry,"Customer is complaining about being in the last row and having their seat reassigned, which is the primary next-step action.",seat_vs_status,en,Baggage,True,0.0719,forced_gate_check_complaint
1967372::cust2::1967374,1967372,10,central,"[MENTION] Please do, This is very inconvenient. I have to fly out again in a week and now I don't have luggage.","CUSTOMER: Good Morning! Frustrated. Still getting the run around by [MENTION] about my flight, damaged baggage, and their rude gate agent in Tampa
AGENT: [MENTION] We'd be happy to help you here with any questions you might have about your flight. Please follow and DM your record locator and details.
CUSTOMER: [MENTION] Now you want to respond with a resolution! Please check your DM.
AGENT: [MENTION] We see your DMs and will respond there shortly.
CUSTOMER: [MENTION] Please do, This is very inconvenient. I have to fly out again in a week and now I don't have luggage.",baggage_delayed_lost,high,flight_status_inquiry,True,flight_status_inquiry,"Customer is complaining about missing luggage, which is the primary next-step action.",baggage_vs_status,en,Baggage,True,0.0692,missed_connection_rebooking
